Price,Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
105,2014-06-03,23.91578483581543,120.01000213623047,104.23644256591797,161.12481689453125,87.93990325927734
106,2014-06-04,23.85134506225586,119.76000213623047,104.24500274658203,161.4507598876953,87.91624450683594
107,2014-06-05,23.878963470458984,120.66000366210938,104.32229614257812,162.50372314453125,87.95569610595703
108,2014-06-06,23.980224609375,120.61000061035156,104.22782135009766,163.28091430664062,87.95569610595703
109,2014-06-09,24.081483840942383,120.6500015258789,104.09051513671875,163.4481201171875,87.82955169677734
110,2014-06-10,24.017047882080078,121.38999938964844,103.97894287109375,163.46478271484375,87.50638580322266
111,2014-06-11,23.95261001586914,121.41000366210938,104.06474304199219,162.8964385986328,87.66397094726562
112,2014-06-12,24.293209075927734,122.63999938964844,104.27078247070312,161.7432098388672,88.4443359375
113,2014-06-13,24.293209075927734,122.95999908447266,104.1162338256836,162.2362518310547,88.39703369140625
114,2014-06-16,24.366851806640625,122.41999816894531,104.0818862915039,162.36993408203125,88.61771392822266
115,2014-06-17,24.39447021484375,122.27999877929688,103.80723571777344,162.82125854492188,87.91624450683594
116,2014-06-18,24.495729446411133,122.66999816894531,104.1162338256836,164.01632690429688,88.59410858154297
117,2014-06-19,24.735071182250977,126.94000244140625,104.10765075683594,164.20016479492188,87.45909118652344
118,2014-06-20,24.781099319458008,126.5,104.0818862915039,164.53359985351562,88.12124633789062
119,2014-06-23,24.689044952392578,126.8499984741211,104.05615234375,164.48321533203125,87.84529113769531
120,2014-06-24,24.725868225097656,126.9800033569336,104.19348907470703,163.49227905273438,88.73594665527344
121,2014-06-25,24.76268768310547,126.98999786376953,104.31365203857422,164.23130798339844,88.96459197998047
122,2014-06-26,24.661428451538086,126.7300033569336,104.44242095947266,164.11366271972656,89.39017486572266
123,2014-06-27,24.615400314331055,126.66000366210938,104.5025634765625,164.4327392578125,89.2562255859375
124,2014-06-30,24.46811294555664,128.0399932861328,104.55402374267578,164.34884643554688,89.47686004638672
125,2014-07-01,24.39447021484375,127.69999694824219,104.39332580566406,165.4489288330078,88.72775268554688
126,2014-07-02,24.34844398498535,127.69999694824219,104.161376953125,165.61679077148438,87.77943420410156
127,2014-07-03,24.302413940429688,127.16000366210938,104.0239028930664,166.43128967285156,87.46334075927734
128,2014-07-07,24.109100341796875,127.0199966430664,104.06685638427734,165.8518829345703,88.10346221923828
129,2014-07-08,24.04466438293457,127.06999969482422,104.23011016845703,164.7854461669922,89.09121704101562
130,2014-07-09,23.878963470458984,127.83999633789062,104.2902603149414,165.52444458007812,89.16239166259766
131,2014-07-10,23.91578483581543,128.5399932861328,104.43633270263672,164.86947631835938,89.18607330322266
132,2014-07-11,23.704059600830078,128.77999877929688,104.5222396850586,165.09616088867188,89.75509643554688
133,2014-07-14,23.796113967895508,125.72000122070312,104.38481903076172,165.92752075195312,89.36782836914062
134,2014-07-15,23.575183868408203,124.52999877929688,104.2902603149414,165.61679077148438,89.18607330322266
135,2014-07-16,23.61200523376465,124.97000122070312,104.27303314208984,166.2297821044922,89.66024017333984
136,2014-07-17,23.667238235473633,127.08999633789062,104.56521606445312,164.34042358398438,90.79027557373047
137,2014-07-18,23.510746002197266,126.12999725341797,104.39332580566406,166.01988220214844,90.49784088134766
138,2014-07-21,23.62120819091797,126.33999633789062,104.3675765991211,165.70916748046875,90.94833374023438
139,2014-07-22,23.519948959350586,125.73999786376953,104.48786163330078,166.43128967285156,91.13794708251953
140,2014-07-23,23.584388732910156,125.62000274658203,104.51361846923828,166.80084228515625,91.01944732666016
141,2014-07-24,23.556772232055664,124.3499984741211,104.23867797851562,166.8092041015625,90.33980560302734
142,2014-07-25,23.648828506469727,125.79000091552734,104.38481903076172,166.0282440185547,91.4066390991211
143,2014-07-28,23.602798461914062,125.58000183105469,104.32462310791016,166.095458984375,91.28021240234375
144,2014-07-29,23.529155731201172,125.19999694824219,104.35897827148438,165.38168334960938,91.61213684082031
145,2014-07-30,23.427898406982422,124.83000183105469,104.03244018554688,165.4068145751953,90.33980560302734
146,2014-07-31,23.308225631713867,123.38999938964844,104.06685638427734,162.14036560058594,90.07112884521484
147,2014-08-01,23.12411880493164,124.37999725341797,104.50469970703125,161.64495849609375,90.76844787597656
148,2014-08-04,23.29901695251465,123.98999786376953,104.59925842285156,162.81211853027344,90.53068542480469
149,2014-08-05,23.188554763793945,123.87000274658203,104.5820541381836,161.23348999023438,90.8238525390625
150,2014-08-06,23.33584213256836,125.66999816894531,104.62507629394531,161.2838592529297,90.87934112548828
151,2014-08-07,23.381868362426758,126.18000030517578,104.83154296875,160.41053771972656,91.72710418701172
152,2014-08-08,23.271404266357422,126.19000244140625,104.77131652832031,162.26634216308594,91.5290298461914
153,2014-08-11,23.308225631713867,125.95999908447266,104.78853607177734,162.7366180419922,91.5210952758789
154,2014-08-12,23.160938262939453,125.98999786376953,104.75410461425781,162.5098419189453,90.92684936523438
155,2014-08-13,23.14252471923828,126.19999694824219,104.95195770263672,163.60986328125,91.5210952758789
156,2014-08-14,22.866363525390625,126.30999755859375,105.01217651367188,164.38243103027344,92.2579574584961
157,2014-08-15,22.958417892456055,125.4800033569336,105.12403106689453,164.34884643554688,93.26421356201172
158,2014-08-18,22.76510238647461,124.95999908447266,105.01217651367188,165.72596740722656,92.33714294433594
159,2014-08-19,22.81113052368164,124.68000030517578,104.99496459960938,166.59085083007812,92.05191802978516
160,2014-08-20,22.875568389892578,124.22000122070312,104.74552917480469,167.03585815429688,91.90142822265625
161,2014-08-21,22.930801391601562,122.87999725341797,104.80571746826172,167.52296447753906,92.41642761230469
162,2014-08-22,22.893980026245117,123.19000244140625,104.71971893310547,167.26258850097656,92.9314193725586
163,2014-08-25,22.930801391601562,122.73999786376953,104.6681137084961,168.11080932617188,93.28007507324219
164,2014-08-26,22.940006256103516,123.3499984741211,104.74552917480469,168.2199249267578,92.97895050048828
165,2014-08-27,22.97682762145996,123.31999969482422,104.84015655517578,168.15274047851562,93.77131652832031
166,2014-08-28,22.995237350463867,124.0,104.94336700439453,168.06036376953125,94.26252746582031
167,2014-08-29,23.041269302368164,123.86000061035156,105.01217651367188,168.5389862060547,94.32591247558594
168,2014-09-02,22.709869384765625,121.6500015258789,104.67633819580078,168.4550323486328,92.6987533569336
169,2014-09-03,22.801925659179688,122.1500015258789,104.74522399902344,168.36264038085938,93.21490478515625
170,2014-09-04,22.709869384765625,121.4800033569336,104.60746002197266,168.11915588378906,92.07930755615234
171,2014-09-05,22.673046112060547,122.05999755859375,104.69355010986328,168.87489318847656,91.90462493896484
172,2014-09-08,22.562583923339844,120.7300033569336,104.55583953857422,168.4382781982422,91.9443359375
173,2014-09-09,22.37847137451172,120.87000274658203,104.38357543945312,167.37179565429688,91.87287902832031
174,2014-09-10,22.221981048583984,120.26000213623047,104.28887939453125,168.00157165527344,91.29310607910156
175,2014-09-11,22.111515045166016,119.47000122070312,104.26303100585938,168.19479370117188,90.99134826660156
176,2014-09-12,21.93661117553711,118.37999725341797,104.13389587402344,167.2122344970703,90.03842163085938
177,2014-09-15,21.9642276763916,118.63999938964844,104.2458267211914,167.0863037109375,90.1734390258789
178,2014-09-16,22.166748046875,118.83000183105469,104.31468200683594,168.34580993652344,89.80812072753906
179,2014-09-17,22.074691772460938,117.54000091552734,104.0907974243164,168.57257080078125,89.57782745361328
180,2014-09-18,21.86297035217285,117.77999877929688,104.01329803466797,169.47109985351562,89.86372375488281
181,2014-09-19,21.79852867126465,117.08999633789062,104.14247131347656,169.318359375,91.00724792480469
182,2014-09-22,21.614418029785156,116.8499984741211,104.3319320678711,168.01075744628906,91.11845397949219
183,2014-09-23,21.614418029785156,117.5999984741211,104.40943145751953,167.04898071289062,91.68225860595703
184,2014-09-24,21.70647430419922,117.05000305175781,104.27164459228516,168.3566436767578,91.17404174804688
185,2014-09-25,21.66044807434082,117.38999938964844,104.53856658935547,165.64013671875,92.2540512084961
186,2014-09-26,21.623626708984375,117.05999755859375,104.35771179199219,166.95619201660156,92.11902618408203
187,2014-09-29,21.75250244140625,117.02999877929688,104.50409698486328,166.6524658203125,92.85753631591797
188,2014-09-30,21.375078201293945,116.20999908447266,104.46969604492188,166.21377563476562,92.33344268798828
189,2014-10-01,21.301435470581055,116.7699966430664,104.94125366210938,163.9612579345703,94.1239013671875
190,2014-10-02,21.218585968017578,116.73999786376953,104.82059478759766,163.98658752441406,93.3039321899414
191,2014-10-03,21.01606559753418,114.61000061035156,104.71714782714844,165.7919921875,93.70195007324219
192,2014-10-06,21.283023834228516,116.02999877929688,104.87226867675781,165.597900390625,93.75765991210938
193,2014-10-07,21.200172424316406,116.36000061035156,105.1912612915039,163.04173278808594,95.02347564697266
194,2014-10-08,21.117326736450195,117.47000122070312,105.57056427001953,165.8932342529297,95.0473861694336
195,2014-10-09,20.868776321411133,117.63999938964844,105.4413070678711,162.60302734375,94.63341522216797
196,2014-10-10,20.795133590698242,117.58999633789062,105.57919311523438,160.74697875976562,95.57279968261719
197,2014-10-13,20.795133590698242,118.5199966430664,106.00161743164062,158.10641479492188,96.15400695800781
198,2014-10-14,20.482149124145508,118.58999633789062,106.07059478759766,158.35107421875,96.78292083740234
199,2014-10-15,20.224393844604492,118.98999786376953,106.54473114013672,157.27964782714844,97.54712677001953
200,2014-10-16,20.426916122436523,119.22000122070312,106.36365509033203,157.14468383789062,96.92616271972656
201,2014-10-17,20.500560760498047,118.98999786376953,106.14817810058594,159.00067138671875,96.3848648071289
202,2014-10-20,20.353273391723633,119.80000305175781,106.26888275146484,160.5445556640625,96.73514556884766
203,2014-10-21,20.518970489501953,120.0199966430664,106.15675354003906,163.72503662109375,95.96292877197266
204,2014-10-22,20.288833618164062,119.33999633789062,106.13090515136719,162.56085205078125,96.06645202636719
205,2014-10-23,20.52817726135254,118.5199966430664,105.88087463378906,164.4505615234375,95.21454620361328
206,2014-10-24,20.39929962158203,118.3499984741211,105.8895263671875,165.7160186767578,95.31008911132812
207,2014-10-27,20.344066619873047,118.05999755859375,105.96712493896484,165.48826599121094,95.48527526855469
208,2014-10-28,20.509765625,118.0999984741211,105.83778381347656,167.38644409179688,94.88816833496094
209,2014-10-29,20.749109268188477,116.41000366210938,105.47574615478516,167.13339233398438,95.1031265258789
210,2014-10-30,20.574201583862305,115.19000244140625,105.57056427001953,168.2047882080078,95.18270874023438
211,2014-10-31,20.546585083007812,112.66000366210938,105.47574615478516,170.1282501220703,94.93592834472656
212,2014-11-03,20.36248016357422,112.1500015258789,105.38683319091797,170.22108459472656,94.93592071533203
213,2014-11-04,20.067903518676758,112.22000122070312,105.38683319091797,169.63055419921875,95.231201171875
214,2014-11-05,20.123136520385742,109.79000091552734,105.39547729492188,170.70193481445312,95.09554290771484
215,2014-11-06,20.141544342041016,109.87999725341797,105.25737762451172,171.38528442382812,94.48099517822266
216,2014-11-07,20.233600616455078,112.97000122070312,105.62847900390625,171.54556274414062,95.56637573242188
217,2014-11-10,20.0402889251709,110.45999908447266,105.39547729492188,172.0855255126953,94.68852996826172
218,2014-11-11,20.141544342041016,112.04000091552734,105.38683319091797,172.25425720214844,94.75239562988281
219,2014-11-12,20.07710838317871,111.5,105.42138671875,172.06863403320312,94.67253112792969
220,2014-11-13,19.708892822265625,111.66999816894531,105.49039459228516,172.26271057128906,94.8960189819336
221,2014-11-14,19.92061424255371,114.47000122070312,105.60260009765625,172.30491638183594,95.35889434814453
222,2014-11-17,19.837764739990234,114.05000305175781,105.55079650878906,172.41448974609375,95.11949920654297
223,2014-11-18,19.736509323120117,115.05000305175781,105.62847900390625,173.4100799560547,95.38282775878906
224,2014-11-19,19.63524627685547,113.68000030517578,105.48177337646484,173.13162231445312,94.77635192871094
225,2014-11-20,19.800945281982422,114.86000061035156,105.57670593261719,173.43533325195312,95.27111053466797
226,2014-11-21,20.012670516967773,115.38999938964844,105.68890380859375,174.36334228515625,95.845703125
227,2014-11-24,19.837764739990234,115.11000061035156,105.7579574584961,174.8526611328125,95.92546081542969
228,2014-11-25,19.74571418762207,115.37999725341797,105.8701400756836,174.72613525390625,96.72355651855469
229,2014-11-26,19.699684143066406,115.16000366210938,105.99961853027344,175.17323303222656,96.98693084716797
230,2014-11-28,18.797550201416016,112.11000061035156,106.18951416015625,174.8020477294922,97.75309753417969
231,2014-12-01,19.184179306030273,116.58000183105469,106.14627075195312,173.58724975585938,97.18280029296875
232,2014-12-02,18.779138565063477,115.13999938964844,105.82659912109375,174.70925903320312,96.2388916015625
233,2014-12-03,18.668672561645508,116.33000183105469,105.78339385986328,175.3842010498047,96.61485290527344
234,2014-12-04,18.613439559936523,115.87999725341797,105.92159271240234,175.1901092529297,97.42269134521484
235,2014-12-05,18.567413330078125,114.43000030517578,105.45511627197266,175.4769287109375,96.85478973388672
236,2014-12-08,18.245222091674805,115.77999877929688,105.5414810180664,174.30433654785156,98.03858184814453
237,2014-12-09,18.37409782409668,118.19000244140625,105.74879455566406,174.1861572265625,98.54248809814453
238,2014-12-10,18.088727951049805,117.95999908447266,106.06848907470703,171.39373779296875,99.26238250732422
239,2014-12-11,17.923030853271484,117.69000244140625,105.86981964111328,172.26271057128906,99.67029571533203
240,2014-12-12,17.775741577148438,117.41000366210938,106.31049346923828,169.47865295410156,101.0220718383789
241,2014-12-15,17.490373611450195,114.38999938964844,106.01667785644531,168.31446838378906,100.81410217285156
242,2014-12-16,17.389114379882812,114.94999694824219,106.32771301269531,166.96463012695312,102.06189727783203
243,2014-12-17,17.490373611450195,114.2699966430664,105.83525848388672,170.23793029785156,101.14202880859375
244,2014-12-18,17.435142517089844,115.1500015258789,105.57603454589844,174.44772338867188,99.3423843383789
245,2014-12-19,17.692893981933594,114.7699966430664,105.70563507080078,175.18995666503906,100.67815399169922
246,2014-12-22,17.370704650878906,112.55000305175781,105.67105102539062,175.99583435058594,100.81410217285156
247,2014-12-23,17.545608520507812,112.73999786376953,105.30815124511719,176.2333984375,98.81446075439453
248,2014-12-24,17.315471649169922,112.7699966430664,105.31161499023438,176.25035095214844,99.3522720336914
249,2014-12-26,17.297060012817383,114.83000183105469,105.32030487060547,176.8186798095703,99.72098541259766
250,2014-12-29,17.13136100769043,113.66999816894531,105.52786254882812,177.05624389648438,100.46646881103516
251,2014-12-30,17.11294937133789,115.19999694824219,105.67491149902344,176.10617065429688,100.73897552490234
252,2014-12-31,16.98407554626465,113.58000183105469,105.79607391357422,174.35870361328125,100.93135070800781
253,2015-01-02,16.781553268432617,114.08000183105469,106.029541015625,174.26531982421875,102.05350494384766
254,2015-01-05,16.542211532592773,115.80000305175781,106.27177429199219,171.11814880371094,103.6566390991211
255,2015-01-06,16.385719299316406,117.12000274658203,106.60045623779297,169.50636291503906,105.52423858642578
256,2015-01-07,16.284460067749023,116.43000030517578,106.69564056396484,171.61865234375,105.31581115722656
257,2015-01-08,16.34889793395996,115.94000244140625,106.56587219238281,174.6640167236328,103.921142578125
258,2015-01-09,16.32128143310547,117.26000213623047,106.87728118896484,173.26438903808594,105.05934143066406
259,2015-01-12,15.96226692199707,118.55999755859375,107.11076354980469,171.9070587158203,105.66053771972656
260,2015-01-13,15.89783000946045,118.16000366210938,107.2145767211914,171.42356872558594,105.66053771972656
261,2015-01-14,16.07273292541504,117.97000122070312,107.50006103515625,170.3886260986328,106.46206665039062
262,2015-01-15,15.851800918579102,120.94000244140625,108.09688568115234,168.82774353027344,108.13731384277344
263,2015-01-16,16.155580520629883,122.5199966430664,107.61249542236328,171.04180908203125,106.75860595703125
264,2015-01-20,15.934650421142578,124.19999694824219,107.63843536376953,171.40660095214844,108.1773910522461
265,2015-01-21,16.035911560058594,124.2300033569336,107.39624786376953,172.27183532714844,106.92694854736328
266,2015-01-22,16.017501831054688,125.2300033569336,107.24053192138672,174.83372497558594,106.54219818115234
267,2015-01-23,15.916241645812988,124.2300033569336,107.56056213378906,173.87510681152344,108.02513122558594
268,2015-01-26,15.861008644104004,122.98999786376953,107.39624786376953,174.2823028564453,107.69644927978516
269,2015-01-27,15.943857192993164,124.4000015258789,107.50006103515625,171.98342895507812,107.86479949951172
270,2015-01-28,15.71372127532959,123.41999816894531,107.88932037353516,169.77789306640625,109.62821960449219
271,2015-01-29,15.64007568359375,120.76000213623047,107.7336196899414,171.34718322753906,108.90676879882812
272,2015-01-30,16.017501831054688,123.44999694824219,108.243896484375,169.1925506591797,110.83851623535156
273,2015-02-02,16.23843002319336,122.41999816894531,108.18506622314453,171.28781127929688,110.42011260986328
274,2015-02-03,16.689498901367188,121.05000305175781,107.74340057373047,173.76480102539062,108.08287048339844
275,2015-02-04,16.32128143310547,121.58000183105469,107.80397033691406,173.10317993164062,108.26754760742188
276,2015-02-05,16.542211532592773,121.79000091552734,107.65682220458984,174.8506317138672,107.0788345336914
277,2015-02-06,16.588237762451172,118.63999938964844,106.80812072753906,174.36712646484375,105.18338012695312
278,2015-02-09,16.753938674926758,119.16999816894531,106.75618743896484,173.58677673339844,105.01470947265625
279,2015-02-10,16.542211532592773,118.47000122070312,106.6176528930664,175.43600463867188,104.179443359375
280,2015-02-11,16.4133358001709,117.06999969482422,106.59170532226562,175.5377960205078,104.37217712402344
281,2015-02-12,16.661884307861328,117.33999633789062,106.71295166015625,177.2258758544922,104.0268325805664
282,2015-02-13,16.845991134643555,117.9800033569336,106.59170532226562,177.95542907714844,102.95857238769531
283,2015-02-17,16.855195999145508,116.01000213623047,106.20198059082031,178.23536682128906,101.40848541259766
284,2015-02-18,16.652679443359375,116.33999633789062,106.58300018310547,178.25233459472656,102.01085662841797
285,2015-02-19,16.597444534301758,115.94000244140625,106.39250183105469,178.12503051757812,101.3362045288086
